
These predictions were generated by FAST (v6.01, 12-Aug-2005) on 20-Dec-2013 at 13:35:20.
The aerodynamic calculations were made by AeroDyn (12.58, 28-Jun-2005).

 NREL 5.0 MW Baseline Wind Turbine for Use in Offshore Analysis.

    Time	TTDspFA	TTDspSS	TTDspAx	TipDxb1	TipDyb1	TipDxb2	TipDyb2	TipDxb3	TipDyb3	LSSTipPxa
 732.300	-3.408E-02	-2.691E-02	-1.526E-05	 7.608E-01	 8.260E-02	-7.335E-01	-4.193E-01	-1.489E+00	 4.245E-01	 3.517E+02
 732.400	-3.293E-02	-3.041E-02	-1.526E-05	 6.832E-01	 2.152E-02	-8.195E-01	-3.660E-01	-1.343E+00	 4.388E-01	 3.587E+02
 732.500	-3.043E-02	-3.282E-02	-1.526E-05	 6.222E-01	-6.190E-02	-8.592E-01	-2.995E-01	-1.170E+00	 4.643E-01	 5.691E+00
 732.600	-2.668E-02	-3.416E-02	-1.526E-05	 5.678E-01	-1.485E-01	-8.532E-01	-2.307E-01	-9.519E-01	 4.967E-01	 1.269E+01
 732.700	-2.215E-02	-3.452E-02	-1.526E-05	 5.226E-01	-2.260E-01	-8.530E-01	-1.850E-01	-7.114E-01	 5.189E-01	 1.967E+01
 732.800	-1.691E-02	-3.405E-02	-7.629E-06	 4.870E-01	-2.700E-01	-8.871E-01	-1.526E-01	-4.884E-01	 5.373E-01	 2.665E+01
 732.900	-1.073E-02	-3.270E-02	-7.629E-06	 4.805E-01	-2.849E-01	-9.255E-01	-1.313E-01	-2.873E-01	 5.424E-01	 3.363E+01
 733.000	-3.540E-03	-3.018E-02	-7.629E-06	 4.898E-01	-2.906E-01	-9.665E-01	-1.177E-01	-8.832E-02	 5.149E-01	 4.061E+01
 733.100	 4.364E-03	-2.639E-02	-7.629E-06	 4.904E-01	-2.904E-01	-1.038E+00	-8.292E-02	 1.279E-01	 4.664E-01	 4.759E+01
 733.200	 1.260E-02	-2.150E-02	-7.629E-06	 4.759E-01	-3.018E-01	-1.135E+00	-1.365E-02	 3.286E-01	 4.095E-01	 5.457E+01
 733.300	 2.099E-02	-1.578E-02	-7.629E-06	 4.387E-01	-3.332E-01	-1.220E+00	 8.690E-02	 4.815E-01	 3.584E-01	 6.155E+01
 733.400	 2.933E-02	-9.687E-03	-7.629E-06	 3.702E-01	-3.910E-01	-1.259E+00	 1.864E-01	 5.772E-01	 3.097E-01	 6.852E+01
 733.500	 3.745E-02	-3.871E-03	-1.526E-05	 2.423E-01	-4.504E-01	-1.244E+00	 2.720E-01	 6.281E-01	 2.774E-01	 7.549E+01
 733.600	 4.480E-02	 1.233E-03	-1.526E-05	 5.650E-02	-4.869E-01	-1.212E+00	 3.328E-01	 6.642E-01	 2.599E-01	 8.247E+01
 733.700	 5.065E-02	 5.536E-03	-2.289E-05	-1.529E-01	-4.896E-01	-1.198E+00	 3.549E-01	 6.868E-01	 2.372E-01	 8.944E+01
 733.800	 5.454E-02	 9.185E-03	-2.289E-05	-3.365E-01	-4.517E-01	-1.186E+00	 3.532E-01	 7.278E-01	 2.073E-01	 9.640E+01
 733.900	 5.650E-02	 1.228E-02	-2.289E-05	-4.570E-01	-3.829E-01	-1.133E+00	 3.484E-01	 8.009E-01	 1.579E-01	 1.034E+02
 734.000	 5.653E-02	 1.489E-02	-3.052E-05	-5.553E-01	-3.194E-01	-1.041E+00	 3.501E-01	 8.474E-01	 8.114E-02	 1.103E+02
 734.100	 5.473E-02	 1.670E-02	-2.289E-05	-6.159E-01	-2.682E-01	-9.581E-01	 3.848E-01	 8.826E-01	-2.631E-03	 1.173E+02
 734.200	 5.133E-02	 1.717E-02	-2.289E-05	-6.444E-01	-2.476E-01	-8.864E-01	 4.467E-01	 9.195E-01	-8.751E-02	 1.242E+02
 734.300	 4.655E-02	 1.612E-02	-2.289E-05	-6.742E-01	-2.494E-01	-7.736E-01	 5.253E-01	 9.471E-01	-1.547E-01	 1.312E+02
 734.400	 4.037E-02	 1.363E-02	-1.526E-05	-7.056E-01	-2.667E-01	-6.129E-01	 5.823E-01	 9.418E-01	-2.066E-01	 1.381E+02
 734.500	 3.299E-02	 9.980E-03	-7.629E-06	-7.368E-01	-2.677E-01	-4.414E-01	 6.066E-01	 8.533E-01	-2.318E-01	 1.450E+02
 734.600	 2.496E-02	 5.705E-03	-7.629E-06	-7.594E-01	-2.265E-01	-2.565E-01	 5.949E-01	 7.330E-01	-2.363E-01	 1.520E+02
 734.700	 1.672E-02	 1.328E-03	 0.000E+00	-7.843E-01	-1.588E-01	-4.544E-02	 5.261E-01	 6.238E-01	-2.576E-01	 1.589E+02
 734.800	 8.507E-03	-2.834E-03	 0.000E+00	-8.223E-01	-5.684E-02	 1.764E-01	 4.398E-01	 5.197E-01	-2.839E-01	 1.658E+02
 734.900	 7.370E-04	-6.865E-03	 0.000E+00	-8.694E-01	 6.031E-02	 3.962E-01	 3.670E-01	 4.100E-01	-3.173E-01	 1.728E+02
 735.000	-6.083E-03	-1.091E-02	 0.000E+00	-9.052E-01	 1.585E-01	 5.958E-01	 3.180E-01	 3.366E-01	-3.636E-01	 1.797E+02
 735.100	-1.145E-02	-1.511E-02	 0.000E+00	-9.358E-01	 2.219E-01	 7.424E-01	 3.008E-01	 2.973E-01	-4.050E-01	 1.866E+02
 735.200	-1.479E-02	-1.957E-02	-7.629E-06	-9.596E-01	 2.473E-01	 8.533E-01	 3.053E-01	 2.648E-01	-4.341E-01	 1.936E+02
 735.300	-1.574E-02	-2.398E-02	-7.629E-06	-9.761E-01	 2.548E-01	 9.649E-01	 3.090E-01	 2.093E-01	-4.453E-01	 2.005E+02
 735.400	-1.447E-02	-2.771E-02	-7.629E-06	-9.789E-01	 2.579E-01	 1.018E+00	 2.845E-01	 1.175E-01	-4.437E-01	 2.075E+02
 735.500	-1.109E-02	-3.042E-02	-7.629E-06	-9.589E-01	 2.856E-01	 1.008E+00	 2.328E-01	 2.055E-02	-4.205E-01	 2.144E+02
 735.600	-5.565E-03	-3.199E-02	-7.629E-06	-8.970E-01	 3.482E-01	 1.007E+00	 1.538E-01	-6.749E-02	-3.809E-01	 2.214E+02
 735.700	 1.928E-03	-3.250E-02	-7.629E-06	-8.063E-01	 4.229E-01	 1.045E+00	 4.673E-02	-1.590E-01	-3.468E-01	 2.283E+02
 735.800	 1.086E-02	-3.225E-02	-7.629E-06	-6.962E-01	 4.953E-01	 1.075E+00	-5.523E-02	-2.291E-01	-3.196E-01	 2.353E+02
 735.900	 2.081E-02	-3.164E-02	-7.629E-06	-5.676E-01	 5.524E-01	 1.098E+00	-1.290E-01	-2.712E-01	-2.977E-01	 2.423E+02
 736.000	 3.145E-02	-3.066E-02	-1.526E-05	-4.103E-01	 5.773E-01	 1.130E+00	-1.699E-01	-3.113E-01	-2.778E-01	 2.492E+02
 736.100	 4.240E-02	-2.910E-02	-2.289E-05	-2.230E-01	 5.591E-01	 1.124E+00	-1.805E-01	-3.517E-01	-2.573E-01	 2.562E+02
 736.200	 5.343E-02	-2.675E-02	-3.052E-05	-2.126E-02	 5.163E-01	 1.053E+00	-1.704E-01	-3.697E-01	-2.226E-01	 2.632E+02
 736.300	 6.433E-02	-2.341E-02	-3.815E-05	 1.840E-01	 4.712E-01	 9.497E-01	-1.662E-01	-3.917E-01	-1.642E-01	 2.702E+02
 736.400	 7.450E-02	-1.901E-02	-4.578E-05	 3.903E-01	 4.268E-01	 8.556E-01	-1.946E-01	-4.251E-01	-9.840E-02	 2.772E+02
 736.500	 8.336E-02	-1.381E-02	-5.341E-05	 5.588E-01	 3.987E-01	 7.652E-01	-2.517E-01	-4.841E-01	-3.052E-02	 2.842E+02
 736.600	 9.074E-02	-8.302E-03	-6.104E-05	 6.730E-01	 4.054E-01	 6.460E-01	-3.177E-01	-5.592E-01	 4.352E-02	 2.912E+02
 736.700	 9.637E-02	-2.867E-03	-6.866E-05	 7.479E-01	 4.171E-01	 5.271E-01	-3.876E-01	-6.235E-01	 1.025E-01	 2.982E+02
 736.800	 9.981E-02	 2.204E-03	-7.629E-05	 8.227E-01	 4.182E-01	 4.466E-01	-4.357E-01	-6.794E-01	 1.456E-01	 3.053E+02
 736.900	 1.007E-01	 6.674E-03	-7.629E-05	 9.037E-01	 3.936E-01	 4.151E-01	-4.521E-01	-7.317E-01	 1.804E-01	 3.123E+02
 737.000	 9.888E-02	 1.056E-02	-7.629E-05	 9.380E-01	 3.413E-01	 3.902E-01	-4.342E-01	-7.803E-01	 2.243E-01	 3.193E+02
 737.100	 9.460E-02	 1.396E-02	-6.866E-05	 9.728E-01	 2.642E-01	 3.802E-01	-3.995E-01	-7.835E-01	 2.743E-01	 3.264E+02
 737.200	 8.842E-02	 1.650E-02	-6.104E-05	 1.026E+00	 1.728E-01	 3.933E-01	-3.668E-01	-7.403E-01	 3.246E-01	 3.334E+02
 737.300	 8.089E-02	 1.785E-02	-5.341E-05	 1.106E+00	 9.764E-02	 4.081E-01	-3.429E-01	-6.694E-01	 3.867E-01	 3.405E+02
 737.400	 7.247E-02	 1.770E-02	-4.578E-05	 1.218E+00	 3.808E-02	 4.059E-01	-3.395E-01	-6.030E-01	 4.482E-01	 3.475E+02
 737.500	 6.346E-02	 1.597E-02	-3.052E-05	 1.326E+00	-3.950E-03	 3.651E-01	-3.570E-01	-5.404E-01	 4.945E-01	 3.546E+02
 737.600	 5.445E-02	 1.277E-02	-2.289E-05	 1.411E+00	-2.628E-02	 2.915E-01	-3.661E-01	-4.496E-01	 5.320E-01	 1.677E+00
 737.700	 4.604E-02	 8.450E-03	-1.526E-05	 1.466E+00	-5.825E-02	 1.733E-01	-3.577E-01	-3.362E-01	 5.473E-01	 8.760E+00
 737.800	 3.868E-02	 3.530E-03	-1.526E-05	 1.483E+00	-1.035E-01	 5.176E-02	-3.128E-01	-2.063E-01	 5.473E-01	 1.586E+01
 737.900	 3.258E-02	-1.713E-03	-7.629E-06	 1.453E+00	-1.704E-01	-7.561E-02	-2.360E-01	-5.910E-02	 5.308E-01	 2.297E+01
 738.000	 2.784E-02	-7.096E-03	-7.629E-06	 1.373E+00	-2.487E-01	-1.907E-01	-1.335E-01	 8.287E-02	 5.123E-01	 3.009E+01
 738.100	 2.450E-02	-1.254E-02	-7.629E-06	 1.245E+00	-3.267E-01	-2.961E-01	-3.184E-02	 2.311E-01	 4.934E-01	 3.721E+01
 738.200	 2.253E-02	-1.807E-02	-7.629E-06	 1.061E+00	-3.850E-01	-4.032E-01	 4.278E-02	 3.952E-01	 4.694E-01	 4.435E+01
 738.300	 2.214E-02	-2.356E-02	-7.629E-06	 8.887E-01	-4.025E-01	-4.811E-01	 9.303E-02	 5.396E-01	 4.590E-01	 5.150E+01
 738.400	 2.342E-02	-2.871E-02	-7.629E-06	 7.556E-01	-4.002E-01	-5.550E-01	 1.104E-01	 6.493E-01	 4.337E-01	 5.866E+01
 738.500	 2.617E-02	-3.304E-02	-1.526E-05	 6.705E-01	-3.760E-01	-6.371E-01	 1.209E-01	 7.437E-01	 4.001E-01	 6.583E+01
 738.600	 3.031E-02	-3.624E-02	-1.526E-05	 6.055E-01	-3.504E-01	-7.061E-01	 1.448E-01	 8.339E-01	 3.539E-01	 7.302E+01
 738.700	 3.577E-02	-3.810E-02	-2.289E-05	 5.552E-01	-3.488E-01	-7.611E-01	 1.959E-01	 9.360E-01	 2.876E-01	 8.020E+01
 738.800	 4.233E-02	-3.862E-02	-2.289E-05	 5.072E-01	-3.640E-01	-7.851E-01	 2.833E-01	 1.039E+00	 2.212E-01	 8.741E+01
 738.900	 4.966E-02	-3.811E-02	-3.052E-05	 4.483E-01	-3.987E-01	-7.680E-01	 3.772E-01	 1.132E+00	 1.524E-01	 9.462E+01
 739.000	 5.760E-02	-3.688E-02	-3.815E-05	 3.653E-01	-4.232E-01	-7.207E-01	 4.732E-01	 1.239E+00	 9.714E-02	 1.018E+02
 739.100	 6.576E-02	-3.508E-02	-4.578E-05	 2.479E-01	-4.332E-01	-6.610E-01	 5.365E-01	 1.346E+00	 4.220E-02	 1.091E+02
 739.200	 7.367E-02	-3.265E-02	-5.341E-05	 1.207E-01	-4.087E-01	-5.860E-01	 5.561E-01	 1.437E+00	-7.837E-03	 1.163E+02
 739.300	 8.107E-02	-2.944E-02	-6.104E-05	-7.781E-03	-3.468E-01	-4.696E-01	 5.406E-01	 1.486E+00	-5.469E-02	 1.236E+02
 739.400	 8.776E-02	-2.538E-02	-6.866E-05	-1.548E-01	-2.596E-01	-3.227E-01	 5.041E-01	 1.482E+00	-1.084E-01	 1.308E+02
 739.500	 9.345E-02	-2.055E-02	-6.866E-05	-2.945E-01	-1.649E-01	-1.758E-01	 4.694E-01	 1.411E+00	-1.601E-01	 1.381E+02
 739.600	 9.787E-02	-1.536E-02	-7.629E-05	-4.342E-01	-9.071E-02	-3.634E-02	 4.496E-01	 1.286E+00	-2.121E-01	 1.454E+02
 739.700	 1.007E-01	-1.024E-02	-7.629E-05	-5.829E-01	-4.401E-02	 9.833E-02	 4.579E-01	 1.163E+00	-2.619E-01	 1.527E+02
 739.800	 1.015E-01	-5.455E-03	-8.392E-05	-7.161E-01	-2.911E-02	 2.094E-01	 4.798E-01	 1.074E+00	-3.105E-01	 1.600E+02
 739.900	 9.976E-02	-1.060E-03	-7.629E-05	-8.167E-01	-2.743E-02	 3.232E-01	 5.018E-01	 9.569E-01	-3.467E-01	 1.673E+02
 740.000	 9.565E-02	 2.980E-03	-6.866E-05	-8.664E-01	-5.388E-03	 4.504E-01	 5.108E-01	 8.005E-01	-3.647E-01	 1.746E+02
 740.100	 8.944E-02	 6.765E-03	-6.104E-05	-8.734E-01	 4.622E-02	 5.659E-01	 4.812E-01	 6.426E-01	-3.787E-01	 1.819E+02
 740.200	 8.146E-02	 1.030E-02	-5.341E-05	-8.516E-01	 1.303E-01	 6.803E-01	 4.160E-01	 5.024E-01	-3.854E-01	 1.892E+02
 740.300	 7.212E-02	 1.333E-02	-3.815E-05	-8.102E-01	 2.285E-01	 8.076E-01	 3.224E-01	 3.753E-01	-3.892E-01	 1.965E+02
 740.400	 6.186E-02	 1.557E-02	-3.052E-05	-7.424E-01	 3.229E-01	 9.487E-01	 2.233E-01	 2.601E-01	-3.926E-01	 2.038E+02
 740.500	 5.109E-02	 1.660E-02	-2.289E-05	-6.698E-01	 3.926E-01	 1.048E+00	 1.419E-01	 1.581E-01	-3.918E-01	 2.112E+02
 740.600	 4.034E-02	 1.609E-02	-1.526E-05	-6.179E-01	 4.305E-01	 1.136E+00	 9.551E-02	 8.001E-02	-3.839E-01	 2.185E+02
 740.700	 3.040E-02	 1.405E-02	-7.629E-06	-5.917E-01	 4.457E-01	 1.230E+00	 7.655E-02	 3.067E-02	-3.673E-01	 2.258E+02
 740.800	 2.176E-02	 1.083E-02	-7.629E-06	-5.642E-01	 4.425E-01	 1.262E+00	 6.046E-02	-2.789E-02	-3.529E-01	 2.332E+02
 740.900	 1.466E-02	 6.825E-03	 0.000E+00	-5.090E-01	 4.418E-01	 1.203E+00	 3.678E-02	-1.110E-01	-3.304E-01	 2.405E+02
 741.000	 9.310E-03	 2.302E-03	 0.000E+00	-4.384E-01	 4.565E-01	 1.109E+00	-1.320E-02	-2.387E-01	-3.016E-01	 2.479E+02
 741.100	 5.777E-03	-2.519E-03	 0.000E+00	-3.797E-01	 4.895E-01	 1.031E+00	-9.354E-02	-3.913E-01	-2.626E-01	 2.553E+02
 741.200	 3.800E-03	-7.498E-03	 0.000E+00	-3.189E-01	 5.257E-01	 9.379E-01	-1.912E-01	-5.236E-01	-2.149E-01	 2.627E+02
 741.300	 2.987E-03	-1.264E-02	 0.000E+00	-2.305E-01	 5.543E-01	 8.325E-01	-2.825E-01	-6.509E-01	-1.546E-01	 2.700E+02
 741.400	 3.007E-03	-1.783E-02	 0.000E+00	-1.497E-01	 5.629E-01	 7.344E-01	-3.464E-01	-7.728E-01	-7.994E-02	 2.774E+02
 741.500	 3.627E-03	-2.274E-02	-7.629E-06	-7.316E-02	 5.320E-01	 6.256E-01	-3.848E-01	-8.658E-01	-1.503E-02	 2.848E+02
 741.600	 4.695E-03	-2.706E-02	-7.629E-06	 3.442E-03	 4.732E-01	 5.211E-01	-3.934E-01	-9.362E-01	 3.896E-02	 2.922E+02
 741.700	 6.036E-03	-3.047E-02	-7.629E-06	 7.708E-02	 4.042E-01	 4.071E-01	-3.791E-01	-9.945E-01	 8.505E-02	 2.995E+02
 741.800	 7.416E-03	-3.277E-02	-7.629E-06	 1.578E-01	 3.395E-01	 2.871E-01	-3.602E-01	-1.053E+00	 1.269E-01	 3.069E+02
 741.900	 8.750E-03	-3.394E-02	-7.629E-06	 2.594E-01	 2.907E-01	 2.200E-01	-3.508E-01	-1.122E+00	 1.748E-01	 3.143E+02
 742.000	 1.008E-02	-3.411E-02	-7.629E-06	 3.742E-01	 2.549E-01	 1.758E-01	-3.688E-01	-1.184E+00	 2.304E-01	 3.216E+02
 742.100	 1.138E-02	-3.331E-02	-7.629E-06	 4.919E-01	 2.275E-01	 1.054E-01	-4.077E-01	-1.209E+00	 2.980E-01	 3.290E+02
 742.200	 1.250E-02	-3.161E-02	-7.629E-06	 5.942E-01	 1.932E-01	 1.294E-02	-4.540E-01	-1.187E+00	 3.653E-01	 3.363E+02
 742.300	 1.317E-02	-2.902E-02	-7.629E-06	 6.434E-01	 1.450E-01	-9.078E-02	-4.805E-01	-1.139E+00	 4.238E-01	 3.437E+02
 742.400	 1.338E-02	-2.555E-02	-7.629E-06	 6.325E-01	 8.928E-02	-1.947E-01	-4.580E-01	-1.074E+00	 4.766E-01	 3.511E+02
 742.500	 1.315E-02	-2.121E-02	-7.629E-06	 5.890E-01	 1.435E-02	-3.126E-01	-4.003E-01	-9.786E-01	 5.034E-01	 3.584E+02
 742.600	 1.256E-02	-1.612E-02	 0.000E+00	 5.548E-01	-6.502E-02	-4.059E-01	-3.159E-01	-8.660E-01	 5.104E-01	 5.747E+00
 742.700	 1.137E-02	-1.062E-02	 0.000E+00	 5.287E-01	-1.463E-01	-4.694E-01	-2.363E-01	-7.523E-01	 4.957E-01	 1.308E+01
 742.800	 9.492E-03	-5.100E-03	 0.000E+00	 5.141E-01	-2.048E-01	-5.861E-01	-1.648E-01	-6.380E-01	 4.835E-01	 2.042E+01
 742.900	 7.218E-03	 1.543E-04	 0.000E+00	 5.207E-01	-2.361E-01	-7.186E-01	-1.164E-01	-5.114E-01	 4.825E-01	 2.775E+01
 743.000	 4.857E-03	 4.994E-03	 0.000E+00	 5.091E-01	-2.610E-01	-8.109E-01	-1.035E-01	-3.483E-01	 4.802E-01	 3.507E+01
 743.100	 2.593E-03	 9.372E-03	 0.000E+00	 4.985E-01	-2.756E-01	-8.717E-01	-9.144E-02	-1.692E-01	 4.888E-01	 4.239E+01
 743.200	 5.375E-04	 1.322E-02	 0.000E+00	 5.141E-01	-2.978E-01	-9.345E-01	-6.657E-02	-2.389E-02	 4.904E-01	 4.971E+01
 743.300	-9.859E-04	 1.653E-02	 0.000E+00	 5.457E-01	-3.319E-01	-1.000E+00	-1.223E-02	 1.139E-01	 4.741E-01	 5.703E+01
 743.400	-1.566E-03	 1.919E-02	 0.000E+00	 5.329E-01	-3.827E-01	-1.050E+00	 7.107E-02	 2.722E-01	 4.345E-01	 6.434E+01
 743.500	-1.029E-03	 2.095E-02	 0.000E+00	 4.650E-01	-4.369E-01	-1.069E+00	 1.729E-01	 4.250E-01	 3.729E-01	 7.164E+01
 743.600	 4.926E-04	 2.154E-02	 0.000E+00	 3.532E-01	-4.722E-01	-1.056E+00	 2.771E-01	 5.372E-01	 3.076E-01	 7.896E+01
 743.700	 2.757E-03	 2.075E-02	 0.000E+00	 2.160E-01	-4.823E-01	-1.044E+00	 3.572E-01	 6.004E-01	 2.380E-01	 8.626E+01
 743.800	 5.626E-03	 1.845E-02	 0.000E+00	 9.081E-02	-4.577E-01	-1.043E+00	 4.069E-01	 6.085E-01	 1.771E-01	 9.357E+01
 743.900	 9.036E-03	 1.475E-02	 0.000E+00	-2.058E-02	-4.091E-01	-1.033E+00	 4.231E-01	 5.970E-01	 1.281E-01	 1.009E+02
 744.000	 1.289E-02	 1.000E-02	 0.000E+00	-1.131E-01	-3.555E-01	-9.920E-01	 4.126E-01	 6.093E-01	 8.290E-02	 1.082E+02
 744.100	 1.688E-02	 4.592E-03	 0.000E+00	-2.135E-01	-3.150E-01	-8.989E-01	 3.973E-01	 6.218E-01	 3.829E-02	 1.155E+02
 744.200	 2.058E-02	-1.261E-03	 0.000E+00	-3.186E-01	-2.904E-01	-7.670E-01	 4.052E-01	 6.043E-01	-5.671E-03	 1.228E+02
 744.300	 2.362E-02	-7.359E-03	-7.629E-06	-3.971E-01	-2.764E-01	-6.404E-01	 4.444E-01	 5.873E-01	-5.631E-02	 1.301E+02
 744.400	 2.601E-02	-1.348E-02	-7.629E-06	-4.671E-01	-2.594E-01	-5.147E-01	 5.069E-01	 6.121E-01	-1.158E-01	 1.373E+02
 744.500	 2.798E-02	-1.933E-02	-7.629E-06	-5.203E-01	-2.313E-01	-3.574E-01	 5.609E-01	 6.474E-01	-1.859E-01	 1.446E+02
 744.600	 2.959E-02	-2.455E-02	-7.629E-06	-5.681E-01	-1.853E-01	-1.690E-01	 5.825E-01	 6.367E-01	-2.574E-01	 1.519E+02
 744.700	 3.074E-02	-2.878E-02	-1.526E-05	-6.054E-01	-1.156E-01	 1.184E-02	 5.653E-01	 5.834E-01	-3.135E-01	 1.592E+02
 744.800	 3.137E-02	-3.186E-02	-1.526E-05	-6.342E-01	-3.537E-02	 1.613E-01	 5.053E-01	 5.264E-01	-3.544E-01	 1.665E+02
 744.900	 3.156E-02	-3.374E-02	-1.526E-05	-6.671E-01	 5.642E-02	 2.717E-01	 4.332E-01	 4.916E-01	-3.697E-01	 1.738E+02
 745.000	 3.146E-02	-3.453E-02	-1.526E-05	-7.067E-01	 1.415E-01	 3.631E-01	 3.599E-01	 4.811E-01	-3.719E-01	 1.811E+02
 745.100	 3.123E-02	-3.431E-02	-1.526E-05	-7.340E-01	 2.072E-01	 4.578E-01	 3.028E-01	 4.677E-01	-3.721E-01	 1.884E+02
 745.200	 3.093E-02	-3.322E-02	-1.526E-05	-7.281E-01	 2.511E-01	 5.448E-01	 2.700E-01	 4.266E-01	-3.776E-01	 1.957E+02
 745.300	 3.060E-02	-3.130E-02	-1.526E-05	-6.842E-01	 2.740E-01	 5.896E-01	 2.554E-01	 3.696E-01	-3.967E-01	 2.030E+02
 745.400	 3.033E-02	-2.854E-02	-1.526E-05	-6.315E-01	 2.971E-01	 5.556E-01	 2.559E-01	 3.173E-01	-4.156E-01	 2.103E+02
 745.500	 3.030E-02	-2.489E-02	-1.526E-05	-5.740E-01	 3.276E-01	 5.261E-01	 2.463E-01	 2.755E-01	-4.278E-01	 2.176E+02
 745.600	 3.060E-02	-2.031E-02	-7.629E-06	-5.039E-01	 3.693E-01	 5.538E-01	 2.061E-01	 2.175E-01	-4.259E-01	 2.249E+02
 745.700	 3.095E-02	-1.481E-02	-7.629E-06	-4.382E-01	 4.191E-01	 5.690E-01	 1.321E-01	 1.298E-01	-4.051E-01	 2.322E+02
 745.800	 3.118E-02	-8.695E-03	-7.629E-06	-4.143E-01	 4.741E-01	 5.717E-01	 3.544E-02	 4.668E-02	-3.626E-01	 2.396E+02
 745.900	 3.142E-02	-2.394E-03	-7.629E-06	-4.192E-01	 5.227E-01	 5.807E-01	-6.397E-02	-4.944E-02	-3.032E-01	 2.469E+02
 746.000	 3.168E-02	 3.632E-03	-7.629E-06	-4.088E-01	 5.430E-01	 6.227E-01	-1.555E-01	-1.343E-01	-2.464E-01	 2.542E+02
 746.100	 3.161E-02	 8.956E-03	-7.629E-06	-3.725E-01	 5.373E-01	 6.584E-01	-2.220E-01	-2.406E-01	-1.958E-01	 2.615E+02
 746.200	 3.083E-02	 1.334E-02	-7.629E-06	-3.317E-01	 5.279E-01	 6.855E-01	-2.484E-01	-3.612E-01	-1.434E-01	 2.689E+02
 746.300	 2.938E-02	 1.678E-02	-7.629E-06	-2.899E-01	 5.094E-01	 6.961E-01	-2.580E-01	-4.642E-01	-1.031E-01	 2.762E+02
 746.400	 2.775E-02	 1.936E-02	-7.629E-06	-1.950E-01	 4.906E-01	 7.093E-01	-2.659E-01	-5.509E-01	-6.761E-02	 2.836E+02
 746.500	 2.631E-02	 2.098E-02	-7.629E-06	-3.762E-02	 4.668E-01	 7.527E-01	-2.902E-01	-6.207E-01	-2.920E-02	 2.909E+02
 746.600	 2.523E-02	 2.154E-02	-7.629E-06	 1.340E-01	 4.428E-01	 7.955E-01	-3.343E-01	-7.005E-01	 2.581E-02	 2.982E+02
 746.700	 2.453E-02	 2.100E-02	-7.629E-06	 2.761E-01	 4.201E-01	 8.182E-01	-3.877E-01	-7.887E-01	 1.070E-01	 3.056E+02
 746.800	 2.442E-02	 1.923E-02	-7.629E-06	 4.089E-01	 3.858E-01	 7.963E-01	-4.447E-01	-8.600E-01	 1.970E-01	 3.129E+02
 746.900	 2.508E-02	 1.625E-02	-7.629E-06	 5.381E-01	 3.410E-01	 7.181E-01	-4.823E-01	-9.009E-01	 2.854E-01	 3.203E+02
 747.000	 2.651E-02	 1.209E-02	-7.629E-06	 6.287E-01	 2.819E-01	 6.050E-01	-4.882E-01	-9.215E-01	 3.559E-01	 3.276E+02
 747.100	 2.851E-02	 6.916E-03	-7.629E-06	 6.711E-01	 2.072E-01	 4.627E-01	-4.673E-01	-9.371E-01	 3.980E-01	 3.350E+02
 747.200	 3.086E-02	 9.506E-04	-7.629E-06	 7.098E-01	 1.317E-01	 2.825E-01	-4.151E-01	-9.523E-01	 4.256E-01	 3.423E+02
 747.300	 3.328E-02	-5.560E-03	-7.629E-06	 7.497E-01	 5.513E-02	 9.409E-02	-3.574E-01	-9.599E-01	 4.364E-01	 3.497E+02
 747.400	 3.538E-02	-1.227E-02	-7.629E-06	 7.669E-01	-1.267E-02	-6.556E-02	-3.049E-01	-9.536E-01	 4.421E-01	 3.570E+02
 747.500	 3.702E-02	-1.896E-02	-1.526E-05	 7.640E-01	-5.965E-02	-2.223E-01	-2.589E-01	-9.161E-01	 4.627E-01	 4.390E+00
 747.600	 3.806E-02	-2.545E-02	-1.526E-05	 7.365E-01	-1.017E-01	-3.508E-01	-2.366E-01	-8.215E-01	 4.873E-01	 1.175E+01
 747.700	 3.819E-02	-3.138E-02	-1.526E-05	 7.015E-01	-1.467E-01	-4.385E-01	-2.319E-01	-7.040E-01	 5.145E-01	 1.910E+01
 747.800	 3.722E-02	-3.644E-02	-2.289E-05	 6.890E-01	-1.932E-01	-5.094E-01	-2.183E-01	-6.166E-01	 5.460E-01	 2.646E+01
 747.900	 3.540E-02	-4.025E-02	-2.289E-05	 6.761E-01	-2.416E-01	-5.922E-01	-1.808E-01	-5.161E-01	 5.669E-01	 3.382E+01
 748.000	 3.300E-02	-4.244E-02	-2.289E-05	 6.371E-01	-2.944E-01	-6.939E-01	-1.205E-01	-3.380E-01	 5.569E-01	 4.117E+01
 748.100	 3.002E-02	-4.284E-02	-2.289E-05	 6.179E-01	-3.478E-01	-8.097E-01	-3.942E-02	-1.284E-01	 5.126E-01	 4.853E+01
 748.200	 2.654E-02	-4.165E-02	-1.526E-05	 6.107E-01	-3.889E-01	-9.412E-01	 6.070E-02	 2.587E-02	 4.519E-01	 5.589E+01
 748.300	 2.263E-02	-3.910E-02	-1.526E-05	 6.091E-01	-4.176E-01	-1.078E+00	 1.588E-01	 1.251E-01	 3.849E-01	 6.325E+01
 748.400	 1.846E-02	-3.545E-02	-1.526E-05	 5.768E-01	-4.393E-01	-1.204E+00	 2.330E-01	 2.081E-01	 3.162E-01	 7.061E+01
