
These predictions were generated by FAST (v6.01, 12-Aug-2005) on 20-Dec-2013 at 13:37:52.
The aerodynamic calculations were made by AeroDyn (12.58, 28-Jun-2005).

 NREL 5.0 MW Baseline Wind Turbine for Use in Offshore Analysis.

    Time	TTDspFA	TTDspSS	TTDspAx	TipDxb1	TipDyb1	TipDxb2	TipDyb2	TipDxb3	TipDyb3	LSSTipPxa
   (sec)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(deg)
 561.100	-2.679E-02	-3.397E-02	-1.526E-05	-1.357E-01	-4.035E-01	-8.450E-01	 4.170E-01	 7.788E-01	 4.644E-02	 1.102E+02
 561.200	-3.144E-02	-3.293E-02	-1.526E-05	-2.162E-01	-3.723E-01	-7.649E-01	 4.262E-01	 7.569E-01	 7.668E-03	 1.172E+02
 561.300	-3.487E-02	-3.076E-02	-1.526E-05	-2.627E-01	-3.403E-01	-6.837E-01	 4.385E-01	 7.770E-01	-4.431E-02	 1.243E+02
 561.400	-3.726E-02	-2.746E-02	-1.526E-05	-2.848E-01	-3.047E-01	-5.991E-01	 4.596E-01	 7.542E-01	-1.061E-01	 1.314E+02
 561.500	-3.861E-02	-2.321E-02	-1.526E-05	-3.023E-01	-2.608E-01	-4.960E-01	 4.946E-01	 6.941E-01	-1.684E-01	 1.384E+02
 561.600	-3.861E-02	-1.829E-02	-1.526E-05	-3.219E-01	-2.154E-01	-3.564E-01	 5.259E-01	 6.359E-01	-2.316E-01	 1.455E+02
 561.700	-3.713E-02	-1.284E-02	-1.526E-05	-3.374E-01	-1.739E-01	-1.891E-01	 5.373E-01	 5.977E-01	-2.878E-01	 1.525E+02
 561.800	-3.411E-02	-7.013E-03	-7.629E-06	-3.432E-01	-1.308E-01	-1.099E-02	 5.255E-01	 5.757E-01	-3.288E-01	 1.596E+02
 561.900	-2.970E-02	-9.614E-04	-7.629E-06	-3.593E-01	-8.075E-02	 1.667E-01	 4.882E-01	 5.455E-01	-3.554E-01	 1.666E+02
 562.000	-2.408E-02	 5.174E-03	-7.629E-06	-4.212E-01	-1.461E-02	 3.291E-01	 4.369E-01	 5.144E-01	-3.626E-01	 1.737E+02
 562.100	-1.725E-02	 1.115E-02	 0.000E+00	-5.009E-01	 5.500E-02	 4.764E-01	 3.740E-01	 4.913E-01	-3.672E-01	 1.807E+02
 562.200	-9.159E-03	 1.661E-02	 0.000E+00	-5.501E-01	 1.244E-01	 5.900E-01	 3.142E-01	 4.805E-01	-3.818E-01	 1.877E+02
 562.300	-2.410E-04	 2.119E-02	 0.000E+00	-5.680E-01	 1.915E-01	 6.256E-01	 2.723E-01	 4.810E-01	-4.055E-01	 1.948E+02
 562.400	 9.003E-03	 2.449E-02	-7.629E-06	-5.745E-01	 2.478E-01	 6.031E-01	 2.506E-01	 4.912E-01	-4.335E-01	 2.018E+02
 562.500	 1.837E-02	 2.624E-02	-7.629E-06	-5.790E-01	 2.941E-01	 6.137E-01	 2.391E-01	 5.123E-01	-4.588E-01	 2.088E+02
 562.600	 2.763E-02	 2.648E-02	-7.629E-06	-5.612E-01	 3.312E-01	 7.065E-01	 2.184E-01	 5.445E-01	-4.766E-01	 2.159E+02
 562.700	 3.630E-02	 2.547E-02	-1.526E-05	-5.077E-01	 3.616E-01	 7.973E-01	 1.797E-01	 5.625E-01	-4.788E-01	 2.229E+02
 562.800	 4.401E-02	 2.344E-02	-1.526E-05	-4.281E-01	 3.942E-01	 8.360E-01	 1.233E-01	 5.553E-01	-4.553E-01	 2.299E+02
 562.900	 5.083E-02	 2.045E-02	-2.289E-05	-3.344E-01	 4.349E-01	 8.920E-01	 4.775E-02	 5.256E-01	-4.071E-01	 2.369E+02
 563.000	 5.680E-02	 1.652E-02	-3.052E-05	-2.398E-01	 4.708E-01	 9.937E-01	-4.687E-02	 4.562E-01	-3.500E-01	 2.440E+02
 563.100	 6.167E-02	 1.165E-02	-3.052E-05	-1.567E-01	 4.996E-01	 1.107E+00	-1.382E-01	 3.698E-01	-2.922E-01	 2.510E+02
 563.200	 6.533E-02	 5.874E-03	-3.052E-05	-7.074E-02	 5.212E-01	 1.187E+00	-2.110E-01	 2.660E-01	-2.406E-01	 2.580E+02
 563.300	 6.767E-02	-6.235E-04	-3.815E-05	 2.834E-02	 5.275E-01	 1.245E+00	-2.623E-01	 1.426E-01	-1.989E-01	 2.651E+02
 563.400	 6.860E-02	-7.500E-03	-3.815E-05	 1.381E-01	 5.158E-01	 1.317E+00	-2.926E-01	 1.153E-02	-1.642E-01	 2.721E+02
 563.500	 6.817E-02	-1.437E-02	-3.815E-05	 2.492E-01	 4.895E-01	 1.367E+00	-3.131E-01	-8.728E-02	-1.263E-01	 2.792E+02
 563.600	 6.644E-02	-2.082E-02	-3.815E-05	 3.670E-01	 4.563E-01	 1.347E+00	-3.371E-01	-1.565E-01	-7.301E-02	 2.862E+02
 563.700	 6.347E-02	-2.649E-02	-3.815E-05	 4.502E-01	 4.276E-01	 1.257E+00	-3.630E-01	-2.118E-01	 1.458E-03	 2.933E+02
 563.800	 5.952E-02	-3.121E-02	-3.052E-05	 5.033E-01	 3.970E-01	 1.153E+00	-4.006E-01	-2.338E-01	 7.642E-02	 3.003E+02
 563.900	 5.495E-02	-3.492E-02	-3.052E-05	 5.670E-01	 3.678E-01	 1.033E+00	-4.433E-01	-2.290E-01	 1.483E-01	 3.074E+02
 564.000	 4.970E-02	-3.758E-02	-3.052E-05	 6.651E-01	 3.347E-01	 9.220E-01	-4.792E-01	-2.396E-01	 2.091E-01	 3.145E+02
 564.100	 4.363E-02	-3.907E-02	-2.289E-05	 7.705E-01	 2.987E-01	 8.419E-01	-4.928E-01	-2.688E-01	 2.546E-01	 3.216E+02
 564.200	 3.710E-02	-3.925E-02	-2.289E-05	 8.756E-01	 2.536E-01	 7.677E-01	-4.816E-01	-2.976E-01	 2.917E-01	 3.286E+02
 564.300	 3.079E-02	-3.802E-02	-1.526E-05	 1.013E+00	 1.897E-01	 6.945E-01	-4.544E-01	-3.045E-01	 3.285E-01	 3.357E+02
 564.400	 2.491E-02	-3.542E-02	-1.526E-05	 1.151E+00	 1.096E-01	 6.093E-01	-4.198E-01	-2.934E-01	 3.646E-01	 3.428E+02
 564.500	 1.958E-02	-3.164E-02	-7.629E-06	 1.247E+00	 2.835E-02	 5.257E-01	-3.825E-01	-2.792E-01	 4.063E-01	 3.499E+02
 564.600	 1.513E-02	-2.696E-02	-7.629E-06	 1.277E+00	-4.832E-02	 4.425E-01	-3.510E-01	-2.645E-01	 4.528E-01	 3.570E+02
 564.700	 1.173E-02	-2.164E-02	-7.629E-06	 1.268E+00	-1.111E-01	 3.473E-01	-3.258E-01	-2.319E-01	 4.935E-01	 4.137E+00
 564.800	 9.385E-03	-1.596E-02	 0.000E+00	 1.240E+00	-1.537E-01	 2.483E-01	-3.045E-01	-1.755E-01	 5.157E-01	 1.125E+01
 564.900	 7.900E-03	-1.003E-02	 0.000E+00	 1.156E+00	-1.837E-01	 1.556E-01	-2.855E-01	-1.118E-01	 5.187E-01	 1.837E+01
 565.000	 7.090E-03	-3.920E-03	 0.000E+00	 1.048E+00	-2.078E-01	 6.811E-02	-2.505E-01	-5.824E-02	 5.159E-01	 2.549E+01
 565.100	 6.701E-03	 2.274E-03	 0.000E+00	 9.798E-01	-2.385E-01	-4.900E-02	-2.013E-01	-9.467E-03	 5.016E-01	 3.261E+01
 565.200	 6.911E-03	 8.430E-03	 0.000E+00	 9.566E-01	-2.744E-01	-1.906E-01	-1.347E-01	 8.947E-02	 4.822E-01	 3.974E+01
 565.300	 7.996E-03	 1.424E-02	 0.000E+00	 9.690E-01	-3.293E-01	-3.336E-01	-6.050E-02	 2.490E-01	 4.536E-01	 4.686E+01
 565.400	 9.827E-03	 1.931E-02	-7.629E-06	 9.989E-01	-3.898E-01	-4.820E-01	 1.923E-02	 4.180E-01	 4.238E-01	 5.399E+01
 565.500	 1.213E-02	 2.323E-02	-7.629E-06	 1.040E+00	-4.372E-01	-6.296E-01	 9.631E-02	 5.400E-01	 3.976E-01	 6.112E+01
 565.600	 1.501E-02	 2.572E-02	-7.629E-06	 1.060E+00	-4.755E-01	-7.603E-01	 1.588E-01	 5.890E-01	 3.691E-01	 6.824E+01
 565.700	 1.859E-02	 2.662E-02	-7.629E-06	 1.025E+00	-4.954E-01	-8.607E-01	 2.151E-01	 5.923E-01	 3.375E-01	 7.537E+01
 565.800	 2.241E-02	 2.592E-02	-7.629E-06	 9.131E-01	-4.956E-01	-9.219E-01	 2.573E-01	 6.167E-01	 2.958E-01	 8.250E+01
 565.900	 2.581E-02	 2.382E-02	-7.629E-06	 7.460E-01	-4.806E-01	-9.436E-01	 2.890E-01	 6.905E-01	 2.419E-01	 8.962E+01
 566.000	 2.836E-02	 2.053E-02	-7.629E-06	 5.584E-01	-4.548E-01	-9.364E-01	 3.268E-01	 7.848E-01	 1.774E-01	 9.674E+01
 566.100	 2.971E-02	 1.624E-02	-7.629E-06	 3.856E-01	-4.265E-01	-9.004E-01	 3.677E-01	 8.377E-01	 1.061E-01	 1.038E+02
 566.200	 2.981E-02	 1.109E-02	-7.629E-06	 2.427E-01	-3.927E-01	-8.282E-01	 4.116E-01	 8.531E-01	 4.325E-02	 1.110E+02
 566.300	 2.892E-02	 5.155E-03	-7.629E-06	 1.436E-01	-3.639E-01	-7.325E-01	 4.506E-01	 8.933E-01	-2.224E-02	 1.181E+02
 566.400	 2.708E-02	-1.406E-03	-7.629E-06	 5.762E-02	-3.404E-01	-6.352E-01	 4.835E-01	 9.441E-01	-8.837E-02	 1.252E+02
 566.500	 2.389E-02	-8.279E-03	-7.629E-06	-1.443E-02	-3.128E-01	-5.574E-01	 5.077E-01	 9.532E-01	-1.408E-01	 1.323E+02
 566.600	 1.955E-02	-1.509E-02	-7.629E-06	-6.573E-02	-2.801E-01	-4.841E-01	 5.209E-01	 9.351E-01	-1.840E-01	 1.394E+02
 566.700	 1.458E-02	-2.147E-02	-7.629E-06	-1.106E-01	-2.384E-01	-3.904E-01	 5.213E-01	 9.043E-01	-2.288E-01	 1.464E+02
 566.800	 9.074E-03	-2.709E-02	-7.629E-06	-1.580E-01	-1.842E-01	-2.763E-01	 5.085E-01	 8.819E-01	-2.722E-01	 1.535E+02
 566.900	 3.152E-03	-3.171E-02	-7.629E-06	-2.195E-01	-1.197E-01	-1.634E-01	 4.879E-01	 8.775E-01	-3.151E-01	 1.606E+02
 567.000	-2.912E-03	-3.514E-02	-7.629E-06	-2.948E-01	-4.676E-02	-7.081E-02	 4.637E-01	 8.808E-01	-3.635E-01	 1.677E+02
 567.100	-8.787E-03	-3.730E-02	-7.629E-06	-3.558E-01	 2.712E-02	 2.620E-02	 4.367E-01	 8.515E-01	-4.098E-01	 1.748E+02
 567.200	-1.427E-02	-3.820E-02	-1.526E-05	-4.015E-01	 8.801E-02	 1.420E-01	 4.028E-01	 7.970E-01	-4.484E-01	 1.819E+02
 567.300	-1.903E-02	-3.784E-02	-1.526E-05	-4.534E-01	 1.455E-01	 2.612E-01	 3.692E-01	 7.288E-01	-4.683E-01	 1.890E+02
 567.400	-2.278E-02	-3.623E-02	-1.526E-05	-5.057E-01	 1.964E-01	 3.649E-01	 3.288E-01	 6.754E-01	-4.748E-01	 1.960E+02
 567.500	-2.554E-02	-3.331E-02	-1.526E-05	-5.554E-01	 2.374E-01	 4.439E-01	 2.778E-01	 6.340E-01	-4.694E-01	 2.031E+02
 567.600	-2.711E-02	-2.914E-02	-1.526E-05	-5.977E-01	 2.805E-01	 5.060E-01	 2.246E-01	 6.035E-01	-4.484E-01	 2.102E+02
 567.700	-2.721E-02	-2.397E-02	-7.629E-06	-6.311E-01	 3.220E-01	 5.341E-01	 1.609E-01	 5.721E-01	-4.326E-01	 2.173E+02
 567.800	-2.583E-02	-1.808E-02	-7.629E-06	-6.568E-01	 3.720E-01	 5.514E-01	 1.006E-01	 5.583E-01	-4.183E-01	 2.244E+02
 567.900	-2.322E-02	-1.185E-02	-7.629E-06	-6.684E-01	 4.208E-01	 5.966E-01	 4.455E-02	 5.471E-01	-4.107E-01	 2.314E+02
 568.000	-1.961E-02	-5.545E-03	 0.000E+00	-6.481E-01	 4.654E-01	 6.604E-01	-7.315E-03	 5.161E-01	-4.074E-01	 2.385E+02
 568.100	-1.526E-02	 6.477E-04	 0.000E+00	-5.966E-01	 5.040E-01	 7.216E-01	-5.525E-02	 4.639E-01	-3.943E-01	 2.456E+02
 568.200	-1.035E-02	 6.560E-03	 0.000E+00	-5.183E-01	 5.246E-01	 8.128E-01	-1.058E-01	 3.730E-01	-3.678E-01	 2.527E+02
 568.300	-4.744E-03	 1.204E-02	 0.000E+00	-4.283E-01	 5.300E-01	 9.439E-01	-1.574E-01	 2.539E-01	-3.148E-01	 2.597E+02
 568.400	 1.691E-03	 1.697E-02	 0.000E+00	-3.200E-01	 5.181E-01	 1.072E+00	-2.196E-01	 1.234E-01	-2.447E-01	 2.668E+02
 568.500	 8.722E-03	 2.110E-02	-7.629E-06	-1.977E-01	 4.965E-01	 1.148E+00	-2.866E-01	-2.275E-02	-1.654E-01	 2.739E+02
 568.600	 1.591E-02	 2.412E-02	-7.629E-06	-8.845E-02	 4.758E-01	 1.181E+00	-3.452E-01	-1.743E-01	-8.373E-02	 2.809E+02
 568.700	 2.298E-02	 2.574E-02	-7.629E-06	-8.115E-03	 4.580E-01	 1.191E+00	-3.968E-01	-3.257E-01	-1.424E-02	 2.880E+02
 568.800	 2.973E-02	 2.581E-02	-1.526E-05	 6.637E-02	 4.414E-01	 1.171E+00	-4.361E-01	-4.535E-01	 4.186E-02	 2.950E+02
 568.900	 3.571E-02	 2.433E-02	-1.526E-05	 1.605E-01	 4.211E-01	 1.116E+00	-4.577E-01	-5.389E-01	 8.435E-02	 3.021E+02
 569.000	 4.050E-02	 2.151E-02	-1.526E-05	 2.619E-01	 3.928E-01	 1.045E+00	-4.634E-01	-5.850E-01	 1.216E-01	 3.092E+02
 569.100	 4.392E-02	 1.761E-02	-1.526E-05	 3.675E-01	 3.504E-01	 9.670E-01	-4.611E-01	-6.013E-01	 1.635E-01	 3.162E+02
 569.200	 4.580E-02	 1.293E-02	-1.526E-05	 4.632E-01	 2.933E-01	 8.717E-01	-4.575E-01	-5.695E-01	 2.119E-01	 3.233E+02
 569.300	 4.612E-02	 7.635E-03	-1.526E-05	 5.298E-01	 2.296E-01	 7.670E-01	-4.517E-01	-5.010E-01	 2.708E-01	 3.303E+02
 569.400	 4.500E-02	 1.812E-03	-1.526E-05	 6.062E-01	 1.629E-01	 6.536E-01	-4.460E-01	-4.398E-01	 3.364E-01	 3.374E+02
 569.500	 4.242E-02	-4.396E-03	-1.526E-05	 7.081E-01	 9.564E-02	 5.294E-01	-4.403E-01	-3.996E-01	 3.953E-01	 3.444E+02
 569.600	 3.837E-02	-1.074E-02	-1.526E-05	 8.154E-01	 3.826E-02	 4.375E-01	-4.275E-01	-3.558E-01	 4.411E-01	 3.514E+02
 569.700	 3.301E-02	-1.690E-02	-7.629E-06	 8.922E-01	-1.359E-02	 3.617E-01	-4.056E-01	-2.849E-01	 4.670E-01	 3.585E+02
 569.800	 2.676E-02	-2.255E-02	-7.629E-06	 9.546E-01	-6.352E-02	 3.008E-01	-3.681E-01	-2.025E-01	 4.784E-01	 5.532E+00
 569.900	 2.009E-02	-2.746E-02	-7.629E-06	 1.019E+00	-1.171E-01	 2.599E-01	-3.185E-01	-1.335E-01	 4.802E-01	 1.258E+01
 570.000	 1.348E-02	-3.143E-02	-7.629E-06	 1.094E+00	-1.768E-01	 2.079E-01	-2.612E-01	-6.742E-02	 4.813E-01	 1.962E+01
 570.100	 7.422E-03	-3.431E-02	-7.629E-06	 1.172E+00	-2.418E-01	 1.533E-01	-1.999E-01	 2.139E-03	 4.870E-01	 2.667E+01
 570.200	 2.150E-03	-3.605E-02	-7.629E-06	 1.233E+00	-3.095E-01	 9.550E-02	-1.443E-01	 7.806E-02	 4.894E-01	 3.372E+01
 570.300	-2.111E-03	-3.666E-02	-7.629E-06	 1.259E+00	-3.645E-01	 3.569E-02	-9.020E-02	 1.813E-01	 4.897E-01	 4.078E+01
 570.400	-5.167E-03	-3.618E-02	-7.629E-06	 1.247E+00	-4.078E-01	 2.244E-03	-4.035E-02	 2.888E-01	 4.785E-01	 4.784E+01
 570.500	-6.781E-03	-3.451E-02	-7.629E-06	 1.219E+00	-4.366E-01	 1.718E-02	 1.150E-02	 3.730E-01	 4.577E-01	 5.490E+01
 570.600	-6.896E-03	-3.168E-02	-7.629E-06	 1.168E+00	-4.512E-01	 6.248E-02	 6.473E-02	 4.245E-01	 4.204E-01	 6.197E+01
 570.700	-5.395E-03	-2.773E-02	-7.629E-06	 1.079E+00	-4.511E-01	 1.074E-01	 1.217E-01	 4.917E-01	 3.741E-01	 6.905E+01
 570.800	-2.229E-03	-2.278E-02	-7.629E-06	 9.707E-01	-4.463E-01	 1.618E-01	 1.775E-01	 5.932E-01	 3.184E-01	 7.613E+01
 570.900	 2.379E-03	-1.701E-02	 0.000E+00	 8.751E-01	-4.448E-01	 2.334E-01	 2.256E-01	 6.901E-01	 2.589E-01	 8.321E+01
 571.000	 8.153E-03	-1.068E-02	 0.000E+00	 8.079E-01	-4.427E-01	 3.041E-01	 2.711E-01	 7.559E-01	 2.103E-01	 9.030E+01
 571.100	 1.502E-02	-4.121E-03	 0.000E+00	 7.585E-01	-4.370E-01	 3.498E-01	 3.137E-01	 8.238E-01	 1.681E-01	 9.739E+01
 571.200	 2.298E-02	 2.450E-03	-7.629E-06	 7.323E-01	-4.296E-01	 3.805E-01	 3.515E-01	 9.198E-01	 1.270E-01	 1.045E+02
 571.300	 3.183E-02	 8.772E-03	-7.629E-06	 7.206E-01	-4.154E-01	 3.873E-01	 3.822E-01	 1.018E+00	 7.764E-02	 1.116E+02
 571.400	 4.137E-02	 1.463E-02	-1.526E-05	 7.010E-01	-3.885E-01	 3.695E-01	 4.156E-01	 1.091E+00	 2.449E-02	 1.187E+02
 571.500	 5.127E-02	 1.977E-02	-2.289E-05	 6.848E-01	-3.579E-01	 3.471E-01	 4.452E-01	 1.135E+00	-4.146E-02	 1.258E+02
 571.600	 6.107E-02	 2.393E-02	-3.052E-05	 6.686E-01	-3.203E-01	 3.073E-01	 4.715E-01	 1.183E+00	-1.158E-01	 1.330E+02
 571.700	 7.022E-02	 2.682E-02	-4.578E-05	 6.115E-01	-2.728E-01	 2.627E-01	 4.990E-01	 1.247E+00	-1.855E-01	 1.401E+02
 571.800	 7.843E-02	 2.824E-02	-5.341E-05	 5.281E-01	-2.171E-01	 2.445E-01	 5.190E-01	 1.323E+00	-2.479E-01	 1.472E+02
 571.900	 8.535E-02	 2.820E-02	-6.104E-05	 4.269E-01	-1.634E-01	 2.779E-01	 5.237E-01	 1.374E+00	-3.025E-01	 1.544E+02
 572.000	 9.069E-02	 2.670E-02	-6.866E-05	 3.224E-01	-1.093E-01	 3.503E-01	 5.124E-01	 1.387E+00	-3.431E-01	 1.615E+02
 572.100	 9.426E-02	 2.385E-02	-6.866E-05	 2.179E-01	-5.543E-02	 4.445E-01	 4.853E-01	 1.400E+00	-3.753E-01	 1.687E+02
 572.200	 9.607E-02	 1.982E-02	-7.629E-05	 1.175E-01	 4.545E-03	 5.471E-01	 4.481E-01	 1.410E+00	-4.032E-01	 1.759E+02
 572.300	 9.599E-02	 1.479E-02	-6.866E-05	 2.674E-02	 6.940E-02	 6.656E-01	 3.999E-01	 1.399E+00	-4.293E-01	 1.830E+02
 572.400	 9.398E-02	 8.891E-03	-6.866E-05	-3.997E-02	 1.409E-01	 7.914E-01	 3.512E-01	 1.353E+00	-4.503E-01	 1.902E+02
 572.500	 9.011E-02	 2.311E-03	-6.104E-05	-7.629E-02	 2.140E-01	 9.046E-01	 3.031E-01	 1.245E+00	-4.658E-01	 1.974E+02
 572.600	 8.447E-02	-4.673E-03	-5.341E-05	-7.506E-02	 2.754E-01	 1.002E+00	 2.519E-01	 1.092E+00	-4.780E-01	 2.046E+02
 572.700	 7.724E-02	-1.180E-02	-4.578E-05	-4.650E-02	 3.243E-01	 1.077E+00	 2.019E-01	 9.404E-01	-4.780E-01	 2.118E+02
 572.800	 6.863E-02	-1.873E-02	-3.815E-05	-1.691E-04	 3.580E-01	 1.120E+00	 1.491E-01	 8.070E-01	-4.647E-01	 2.190E+02
 572.900	 5.896E-02	-2.506E-02	-3.052E-05	 4.358E-02	 3.849E-01	 1.147E+00	 9.320E-02	 6.773E-01	-4.346E-01	 2.262E+02
 573.000	 4.861E-02	-3.051E-02	-2.289E-05	 8.280E-02	 4.081E-01	 1.174E+00	 3.190E-02	 5.553E-01	-3.917E-01	 2.334E+02
 573.100	 3.809E-02	-3.488E-02	-2.289E-05	 1.327E-01	 4.327E-01	 1.213E+00	-3.270E-02	 4.519E-01	-3.440E-01	 2.406E+02
 573.200	 2.789E-02	-3.802E-02	-1.526E-05	 2.003E-01	 4.576E-01	 1.259E+00	-1.034E-01	 3.902E-01	-3.032E-01	 2.478E+02
 573.300	 1.834E-02	-3.992E-02	-1.526E-05	 2.639E-01	 4.810E-01	 1.298E+00	-1.750E-01	 3.740E-01	-2.707E-01	 2.550E+02
 573.400	 9.855E-03	-4.061E-02	-1.526E-05	 3.152E-01	 5.039E-01	 1.341E+00	-2.341E-01	 3.573E-01	-2.344E-01	 2.623E+02
 573.500	 3.089E-03	-4.008E-02	-1.526E-05	 3.746E-01	 5.169E-01	 1.400E+00	-2.813E-01	 3.316E-01	-1.917E-01	 2.695E+02
 573.600	-1.485E-03	-3.825E-02	-7.629E-06	 4.170E-01	 5.102E-01	 1.454E+00	-3.264E-01	 3.096E-01	-1.475E-01	 2.768E+02
 573.700	-3.745E-03	-3.510E-02	-7.629E-06	 4.084E-01	 4.929E-01	 1.467E+00	-3.629E-01	 2.861E-01	-9.265E-02	 2.840E+02
 573.800	-3.680E-03	-3.078E-02	-7.629E-06	 3.803E-01	 4.658E-01	 1.442E+00	-3.938E-01	 2.344E-01	-2.700E-02	 2.913E+02
 573.900	-1.469E-03	-2.545E-02	-7.629E-06	 3.641E-01	 4.288E-01	 1.400E+00	-4.280E-01	 1.472E-01	 4.060E-02	 2.986E+02
 574.000	 2.519E-03	-1.938E-02	 0.000E+00	 3.645E-01	 3.881E-01	 1.331E+00	-4.583E-01	 2.809E-02	 1.097E-01	 3.059E+02
 574.100	 7.836E-03	-1.284E-02	 0.000E+00	 3.807E-01	 3.533E-01	 1.230E+00	-4.797E-01	-7.187E-02	 1.738E-01	 3.132E+02
 574.200	 1.406E-02	-6.085E-03	 0.000E+00	 4.164E-01	 3.188E-01	 1.091E+00	-4.899E-01	-1.234E-01	 2.298E-01	 3.205E+02
 574.300	 2.064E-02	 6.675E-04	 0.000E+00	 4.846E-01	 2.728E-01	 9.422E-01	-4.909E-01	-1.664E-01	 2.744E-01	 3.278E+02
 574.400	 2.722E-02	 7.158E-03	-7.629E-06	 5.906E-01	 2.218E-01	 8.078E-01	-4.736E-01	-2.159E-01	 3.183E-01	 3.351E+02
 574.500	 3.360E-02	 1.319E-02	-7.629E-06	 7.093E-01	 1.572E-01	 7.026E-01	-4.465E-01	-2.414E-01	 3.571E-01	 3.424E+02
 574.600	 3.961E-02	 1.869E-02	-1.526E-05	 8.318E-01	 8.339E-02	 6.168E-01	-4.135E-01	-2.011E-01	 3.939E-01	 3.497E+02
 574.700	 4.503E-02	 2.331E-02	-2.289E-05	 9.479E-01	 6.753E-03	 5.306E-01	-3.765E-01	-1.219E-01	 4.276E-01	 3.570E+02
 574.800	 4.965E-02	 2.671E-02	-2.289E-05	 1.019E+00	-5.975E-02	 4.511E-01	-3.389E-01	-6.492E-02	 4.606E-01	 4.281E+00
 574.900	 5.352E-02	 2.875E-02	-3.052E-05	 1.051E+00	-1.144E-01	 3.993E-01	-3.030E-01	-2.953E-02	 4.932E-01	 1.159E+01
 575.000	 5.662E-02	 2.926E-02	-3.052E-05	 1.096E+00	-1.718E-01	 3.519E-01	-2.756E-01	 1.436E-02	 5.086E-01	 1.890E+01
 575.100	 5.867E-02	 2.827E-02	-3.052E-05	 1.193E+00	-2.218E-01	 2.703E-01	-2.416E-01	 6.300E-02	 5.129E-01	 2.621E+01
 575.200	 5.944E-02	 2.589E-02	-3.052E-05	 1.303E+00	-2.655E-01	 1.578E-01	-1.912E-01	 9.743E-02	 5.083E-01	 3.352E+01
 575.300	 5.896E-02	 2.235E-02	-3.052E-05	 1.351E+00	-3.170E-01	 6.132E-02	-1.321E-01	 1.317E-01	 4.915E-01	 4.083E+01
 575.400	 5.720E-02	 1.775E-02	-3.052E-05	 1.333E+00	-3.693E-01	-5.236E-03	-5.962E-02	 1.744E-01	 4.710E-01	 4.815E+01
 575.500	 5.412E-02	 1.214E-02	-2.289E-05	 1.266E+00	-4.165E-01	-7.247E-02	 1.942E-02	 2.231E-01	 4.471E-01	 5.546E+01
 575.600	 4.973E-02	 5.714E-03	-1.526E-05	 1.156E+00	-4.581E-01	-1.563E-01	 9.376E-02	 2.870E-01	 4.146E-01	 6.278E+01
 575.700	 4.402E-02	-1.238E-03	-1.526E-05	 1.003E+00	-4.862E-01	-2.204E-01	 1.589E-01	 3.649E-01	 3.736E-01	 7.010E+01
 575.800	 3.687E-02	-8.407E-03	-7.629E-06	 8.154E-01	-4.921E-01	-2.457E-01	 2.098E-01	 4.398E-01	 3.245E-01	 7.741E+01
 575.900	 2.832E-02	-1.538E-02	-7.629E-06	 6.240E-01	-4.741E-01	-2.436E-01	 2.502E-01	 5.019E-01	 2.716E-01	 8.473E+01
 576.000	 1.871E-02	-2.178E-02	-7.629E-06	 4.514E-01	-4.443E-01	-2.361E-01	 2.850E-01	 5.323E-01	 2.113E-01	 9.204E+01
 576.100	 8.493E-03	-2.734E-02	-7.629E-06	 3.290E-01	-4.122E-01	-2.219E-01	 3.220E-01	 5.337E-01	 1.494E-01	 9.936E+01
 576.200	-2.008E-03	-3.184E-02	-7.629E-06	 2.607E-01	-3.863E-01	-1.914E-01	 3.615E-01	 5.315E-01	 8.972E-02	 1.067E+02
 576.300	-1.248E-02	-3.517E-02	-7.629E-06	 2.466E-01	-3.734E-01	-1.606E-01	 4.003E-01	 5.195E-01	 2.882E-02	 1.140E+02
 576.400	-2.255E-02	-3.727E-02	-1.526E-05	 2.591E-01	-3.649E-01	-1.464E-01	 4.428E-01	 5.044E-01	-2.627E-02	 1.213E+02
 576.500	-3.173E-02	-3.808E-02	-1.526E-05	 2.618E-01	-3.527E-01	-1.372E-01	 4.843E-01	 5.349E-01	-7.439E-02	 1.286E+02
 576.600	-3.952E-02	-3.750E-02	-2.289E-05	 2.628E-01	-3.320E-01	-1.220E-01	 5.111E-01	 5.908E-01	-1.246E-01	 1.359E+02
 576.700	-4.562E-02	-3.541E-02	-2.289E-05	 2.584E-01	-2.956E-01	-9.660E-02	 5.219E-01	 6.501E-01	-1.820E-01	 1.432E+02
 576.800	-4.978E-02	-3.187E-02	-2.289E-05	 2.090E-01	-2.309E-01	-5.375E-02	 5.212E-01	 7.026E-01	-2.408E-01	 1.505E+02
 576.900	-5.176E-02	-2.703E-02	-2.289E-05	 1.301E-01	-1.493E-01	-4.403E-03	 5.054E-01	 7.481E-01	-2.994E-01	 1.578E+02
 577.000	-5.113E-02	-2.109E-02	-2.289E-05	 3.907E-02	-6.378E-02	 5.067E-02	 4.777E-01	 7.758E-01	-3.550E-01	 1.651E+02
 577.100	-4.772E-02	-1.448E-02	-1.526E-05	-6.117E-02	 1.314E-02	 1.392E-01	 4.405E-01	 7.845E-01	-4.031E-01	 1.725E+02
